18	8918
18	11042
18	13140
18	13446
18	13516
18	14189
18	15406
18	16303
18	16980
18	376832531
18	577164571
18	770672722
18	770811108
19	10189
19	10591
19	10840
19	11042
19	11915
19	155654854
19	155655113
19	771218290
20	10016
20	10322
20	10403
20	10585
20	11753
20	18177
20	18847
20	23529
20	23531
20	93101269
20	155655113
20	472562496
20	632295045
20	770679952
20	770681094
20	770790932
21	6930
21	8762
21	10549
21	10686
21	10850
21	11285
21	11870
21	12882
21	13036
21	13326
21	13341
21	13420
21	13688
21	13715
21	13993
21	14042
21	14065
21	14068
21	14157
21	14363
21	14386
21	14677
21	14807
21	14884
21	14962
21	15615
21	16363
21	17083
21	17278
21	14662876
21	93101300
21	130556995
21	148661739
21	314387262
21	371353718
21	371595249
21	387392215
21	437925606
21	472231908
21	770674017
21	770679654
21	770682442
21	770740067
22	668
22	9377
22	9383
22	9414
22	9559
22	10028
22	10040
22	10166
22	10260
22	10366
22	10467
22	11685
22	11835
22	11991
22	12367
22	19481
22	60565890
22	133759644
22	345732304
22	387261632
22	390896977
22	414930158
22	470554171
22	548138601
22	669295557
22	770669719
22	770669822
22	770671491
22	770671912
22	770679064
22	770681481
22	770681511
22	770681835
22	770781791
22	770782178
22	770799949
22	770803219
22	770805424
22	770810590
22	770858015
22	770858176
22	771025662
22	771041418
22	771041816
22	771204295
22	771205894
22	771249677
23	10419
23	13542
23	387364512
24	12893
24	13038
24	16973
24	147059005
24	770811421
24	770856614
24	771200415
24	771231858
25	10842
25	11368
25	321835370
26	2118
26	8761
26	10015
26	10106
26	10982
26	11204
26	11276
26	11616
26	12265
26	12631
26	12850
26	16317
26	140952560
26	155655156
26	770728194
26	770728547
26	770771664
26	770801801
26	771225438
27	1121
27	9272
27	9365
27	10075
27	10080
27	10093
27	10231
27	10314
27	10344
27	10461
27	10512
27	10669
27	10928
27	11526
27	12438
27	12749
27	24465
27	2864438
27	2864439
27	136262883
27	155564535
27	155655113
27	190816360
27	248007780
27	462989368
27	548138601
27	770670293
27	770673145
27	770680397
27	770680564
27	770767902
27	770785550
27	770805259
27	770807290
27	771030879
27	771036679
28	10092
28	10146
28	770680353
28	770770017
28	770807377
29	12
29	1122
29	8573
29	8846
29	10402
29	10483
29	10494
29	10598
29	11568
29	12862
29	12865
29	12876
29	12881
29	12886
29	12897
29	12909
29	12924
29	12930
29	12945
29	12956
29	12984
29	12996
29	13011
29	13014
29	13050
29	13098
29	13153
29	13155
29	13208
29	13299
29	13308
29	13321
29	13322
29	13324
29	13475
29	13516
29	13609
29	13697
29	13863
29	13866
29	13886
29	14466
29	14849
29	14978
29	15052
29	15394
29	15519
29	16286
29	16303
29	16351
29	16482
29	16681
29	16836
29	16865
29	16867
29	17105
29	17397
29	18016
29	18136
29	18600
29	19758
29	22533
29	22538
29	49248746
29	112770454
29	126518601
29	140952467
29	287865383
29	314387087
29	343353088
29	344023668
29	364555500
29	387399996
29	460859831
29	484814600
29	512923951
29	686049251
29	714976247
29	745781820
29	753391596
29	769959054
29	770671119
29	770671901
29	770671949
29	770672158
29	770673038
29	770673173
29	770675607
29	770677279
29	770678782
29	770678817
29	770678819
29	770680582
29	770681871
29	770706171
29	770739679
29	770740157
29	770771659
29	770782775
29	770786150
29	770800493
29	770805422
29	770818088
29	770860164
29	771041145
29	771041731
29	771201075
29	771206377
29	771207918
29	771225600
29	771256131
29	771267764
668	22
668	7591
668	9043
668	9373
668	9377
668	9381
668	9382
668	9385
668	9394
668	9414
668	9417
668	9491
668	9502
668	9559
668	9571
668	9585
668	9749
668	9986
668	10028
668	10029
668	10043
668	10079
668	10093
668	10166
668	10366
668	10467
668	10512
668	10532
668	10718
668	11148
668	11242
668	11601
668	12436
668	24465
668	2864421
668	29485236
668	93101407
668	133759644
668	147302864
668	152552346
668	155654993
668	155655062
668	155655187
668	190815398
668	287865419
668	345732304
668	353672939
668	364513273
668	381083824
668	387253026
668	387261632
668	390896977
668	414930158
668	470554171
668	484572121
668	548138601
668	770669719
668	770669822
668	770671491
668	770671912
668	770672122
668	770672401
668	770680575
668	770681480
668	770681481
668	770681835
668	770683926
668	770781791
668	770782178
668	770782733
668	770789904
668	770805190
668	770805419
668	770805424
668	770805426
668	770810237
668	770810590
668	770858015
668	770858176
668	771025662
668	771029646
668	771041816
668	771206971
668	771235150
669	1967
669	8918
669	9175
669	9377
669	10040
669	10075
669	10080
669	10169
669	10238
669	10271
669	10274
669	10295
669	10321
669	10398
669	10528
669	10563
669	10789
669	11221
669	11546
669	11616
669	12593
669	13021
669	13065
669	13355
669	13450
669	13525
669	13542
669	14399
669	14442
669	16981
669	17071
669	24220
669	19049948
669	19049972
669	93101269
669	112770423
669	133759644
669	140952457
669	147302859
669	150164950
669	155654993
669	190815398
669	248007565
669	270600420
669	287865123
669	314387954
669	398745185
669	450789491
669	463044103
669	493111278
669	512880935
669	549495813
669	554076128
669	571326804
669	669295557
669	770669966
669	770673337
669	770674041
669	770674955
669	770680887
670	10026
670	10097
670	11405
670	11616
670	12827
670	13198
670	13608
670	13969
670	14265
670	14625
670	15121
670	15199
670	15858
670	120401399
670	358184711
670	585856660
670	770671941
670	770675021
670	770680582
670	770808362
670	770819741
670	770857926
671	10893
671	10964
671	11016
671	11329
671	11563
671	13198
671	343353088
671	770673426
671	770677572
671	770677732
671	770681636
671	770700666
671	770785514
671	770790543
672	9377
672	10067
672	10075
672	10093
672	10304
672	10320
672	10321
672	10349
672	10534
672	10734
672	10968
672	11387
672	11521
672	11628
672	12852
672	12925
672	16272
672	150164950
672	155563568
672	190815398
672	248007821
672	277848908
672	753995734
672	770674775
672	770676333
672	770680865
672	771202906
672	771204295
672	771249032
1121	10
1121	27
1121	3616
1121	9377
1121	9448
1121	9559
1121	10011
1121	10075
1121	10079
1121	10080
1121	10164
1121	10182
1121	10189
1121	10375
1121	10572
1121	10579
1121	10599
1121	10813
1121	10919
1121	10982
1121	11234
1121	11357
1121	11509
1121	11658
1121	11896
1121	12997
1121	13006
1121	13101
1121	13198
1121	13263
1121	13378
1121	13446
1121	13817
1121	14158
1121	14934
1121	16220
1121	16243
1121	16394
1121	17108
1121	541502
1121	150164931
1121	155563568
1121	167956643
1121	190815398
1121	190816028
1121	248007821
1121	358188521
1121	358189806
1121	387399996
1121	425849224
1121	460339382
1121	463044103
1121	494020502
1121	770675607
1121	770682015
1121	770683997
1121	770789184
1121	770805258
1121	770805753
1121	770808107
1121	770809889
1121	770856804
1121	770863873
1121	771189939
1121	771206861
1121	771324157
1122	29
1122	1790
1122	10011
1122	10020
1122	10122
1122	10289
1122	10309
1122	10340
1122	10402
1122	10483
1122	10494
1122	10568
1122	10598
1122	10656
1122	10719
1122	11118
1122	11169
1122	11174
1122	11206
1122	11568
1122	11691
1122	12528
1122	12886
1122	12897
1122	12977
1122	13155
1122	14923
1122	15519
1122	16405
1122	16857
1122	17185
1122	17662
1122	18016
1122	18299
1122	18351
1122	2849381
1122	2864431
1122	112770454
1122	155655020
1122	155655236
1122	190815398
1122	314387818
1122	358179513
1122	364517593
1122	364555500
1122	381083824
1122	425708298
1122	686049251
1122	714976247
1122	769959054
1122	770671942
1122	770671949
1122	770673038
1122	770675607
1122	770677826
1122	770677982
1122	770677993
1122	770678782
1122	770678819
1122	770681871
1122	770682119
1122	770729181
1122	770739679
1122	770740154
1122	770771659
1122	770783549
1122	770785471
1122	770786150
1122	770796118
1122	770805418
1122	771041145
1122	771041731
1122	771041745
1122	771207918
1122	771217285
1122	771247277
1122	771258129
1122	771313082
1122	771323016
1783	10102
1783	10349
1783	10982
1783	11957
1783	12345
1783	12531
1783	18246
1783	190816028
1783	602802142
1783	602808888
1783	770669614
1784	9478
1784	9661
1784	9698
1784	9797
1784	10274
1784	10634
1784	12593
1784	155654949
1784	155655062
1784	277848908
1784	387253026
1784	770669719
1784	770674179
1784	770676594
1784	770681976
1784	770805427
1785	10526
1785	12732
1785	12873
1785	13005
1785	13013
1785	13227
1785	13292
1785	13306
1785	13518
1785	13556
1785	14001
1785	14347
1785	14354
1785	14939
1785	15206
1785	15274
1785	15695
1785	15839
1785	16648
1785	16664
1785	17051
1785	17058
1785	17104
1785	17228
1785	17257
1785	17418
1785	17460
1785	17587
1785	17759
1785	17930
1785	18017
1785	18669
1785	22534
1785	22535
1785	50375489
1785	98831005
1785	133759650
1785	147479748
1785	262577171
1785	268624566
1785	287865377
1785	301490880
1785	343941167
1785	395115328
1785	512912460
1785	648010038
1785	660304807
1785	726832047
1785	770103358
1785	770669778
1785	770670003
1785	770673000
1785	770673173
1785	770676176
1785	770676965
1785	770676966
1785	770728051
1785	770728533
1785	770785486
1785	770785616
1785	770796985
1785	770799687
1785	770800322
1785	770802740
1785	770805222
1785	770816172
1786	2127
1786	9510
1786	9526
1786	10344
1786	10461
1786	10467
1786	10512
1786	770672987
1786	770679045
1786	770680397
1786	770789860
1786	770796963
1786	770801331
1786	770805388
1786	770808106
1786	770858010
1786	771036679
1786	771040381
1786	771202607
1786	771204295
1787	7582
1787	9185
1787	9377
1787	9424
1787	9540
1787	10041
1787	10075
1787	10093
1787	10106
1787	10315
1787	10321
1787	10349
1787	10362
1787	10457
1787	10544
1787	10634
1787	10829
1787	11125
1787	11291
1787	14912
1787	19049972
1787	112770423
1787	155563568
1787	155654949
1787	155654993
1787	155655113
1787	155655156
1787	163462622
1787	190815398
1787	190816360
1787	248007821
1787	277848908
1787	309934791
1787	312768927
1787	387285258
1787	387354859
1787	453132420
1787	554008498
1787	560378195
1787	770671589
1787	770674853
1787	770675759
1787	770676720
1787	770681875
1787	770682122
1787	770682706
1788	12244
1788	12990
1788	368451358
1789	9
1789	9622
1789	10009
1789	10043
1789	10154
1789	10253
1789	10288
1789	10309
1789	10443
1789	10454
1789	10489
1789	10568
1789	10652
1789	10738
1789	10789
1789	11555
1789	11591
1789	11605
1789	12656
1789	12897
1789	12920
1789	12979
1789	13008
1789	13217
1789	13240
1789	13492
1789	13701
1789	13719
1789	13790
1789	13831
1789	13886
1789	13889
1789	14347
1789	16482
1789	16751
1789	17022
1789	18489
1789	20117
1789	2849381
1789	133759650
1789	147302859
1789	155654854
1789	269689992
1789	326459204
1789	358167972
1789	358177192
1789	512896979
1789	665118753
1789	770103358
1789	770669778
1789	770670821
1789	770671942
1789	770673029
1789	770673272
1789	770675257
1789	770675291
1789	770677993
1789	770691520
1789	770739679
1789	770740154
1789	770782192
1789	770795544
1789	770800095
1789	770815449
1789	770817667
1789	770863875
1789	771039394
1789	771041011
1789	771041419
1789	771190618
1789	771202933
1789	771203481
1789	771204356
1789	771228969
1789	771239389
1789	771245728
1789	771247145
1789	771249885
1790	1122
1790	2127
1790	10011
1790	10122
1790	10164
1790	10189
1790	10309
1790	10319
1790	10483
1790	10494
1790	10565
1790	10568
1790	10623
1790	10656
1790	10968
1790	10994
1790	11118
1790	11169
1790	11206
1790	11691
1790	17071
1790	2849381
1790	112770423
1790	155655020
1790	155655062
1790	155655113
1790	155655236
1790	184481242
1790	190815951
1790	190816028
1790	248007821
1790	248007834
1790	348520342
1790	358167972
1790	358189806
1790	364517593
1790	364555500
1790	387555583
1790	425708298
1790	714976247
1790	770671942
1790	770673568
1790	770675725
1790	770676216
1790	770677826
1790	770677827
1790	770677993
1790	770678817
1790	770679092
1790	770680794
1790	770680853
1790	770681420
1790	770681421
1790	770739679
1790	770740154
1790	770740157
1790	770771659
1790	770783549
1790	770790707
1790	770800395
1790	770800493
1790	770818088
1790	771041145
1790	771239389
1815	11
1815	1970
1815	10315
1815	140952457
1965	10
1965	2127
1965	7591
1965	9382
1965	9424
1965	9897
1965	10014
1965	10015
1965	10019
1965	10020
1965	10033
1965	10037
1965	10045
1965	10055
1965	10093
1965	10249
1965	10315
1965	10316
1965	10401
1965	10997
1965	11312
1965	12370
1965	12422
1965	12490
1965	12582
1965	12699
1965	2864439
1965	133759644
1965	150164950
1965	155563568
1965	155655020
1965	190815398
1965	358174817
1965	387310978
1965	387371589
1965	387569635
1965	425849224
1965	470554171
1965	494046103
1965	548138601
1965	594225106
1965	770413356
1965	770669821
1965	770669822
1965	770671948
1965	770672988
1965	770672991
1965	770679747
1965	770683433
1965	770683926
1965	770685760
1965	770783545
1965	770803219
1965	770805425
1965	771205894
1965	771211175
1967	669
1967	5077
1967	10041
1967	10051
1967	10080
1967	10109
1967	10214
1967	10262
1967	10321
1967	10358
1967	10945
1967	10981
1967	11462
1967	11901
1967	13006
1967	13850
1967	16974
1967	16978
1967	17033
1967	17063
1967	17462
1967	19049972
1967	155655187
1967	190815618
1967	190816315
1967	190816360
1967	248007808
1967	314096471
1967	348520342
1967	385330691
1967	387364512
1967	406923403
1967	421513413
1967	460328477
1967	462989368
1967	650942914
1967	742790759
1967	770681508
1967	770784369
1967	770807431
1967	771039065
1967	771041051
1967	771041144
1967	771041150
1968	10055
1968	10117
1968	10437
1968	11152
1968	11285
1968	13648
1968	17083
1968	130558059
1968	150164942
1968	155578578
1968	190815565
1968	221258507
1968	314387262
1968	357425054
1968	726741239
1968	770674017
1969	10008
1969	10040
1969	10181
1969	10356
1969	10397
1969	10557
1969	10652
1969	11014
1969	11560
1969	12116
1969	12280
1969	12886
1969	12894
1969	12897
1969	12920
1969	12996
1969	13008
1969	13011
1969	13513
1969	13687
1969	14016
1969	16681
1969	16785
1969	23089
1969	19050014
1969	335286260
1969	611219283
1969	770671074
1969	770676429
1969	770676948
1969	770680794
1969	770782176
1969	770801542
1969	770805418
1969	771036677
1969	771087228
1969	771190127
1969	771221511
1969	771310572
1970	1815
1970	10308
1970	10315
1970	10532
1970	11032
1970	11369
1970	11946
1970	12032
1970	16981
1970	16986
1970	140952457
1970	168454647
1970	287865273
1970	770802233
1970	771030879
1971	11062
1971	11462
1971	11810
1971	17226
1971	20220
1971	22494
1971	24220
1971	155655113
1971	190816360
1971	493912277
1971	575674611
1971	770681976
2118	26
2118	10304
2118	11048
2118	13006
2118	93101269
2118	155655156
2118	155655187
2118	190815398
2118	190816360
2118	387285258
2118	387354859
2118	397280762
2127	1786
2127	1790
2127	1965
2127	9272
2127	10011
2127	10014
2127	10031
2127	10037
2127	10245
2127	10568
2127	10623
2127	11206
2127	11322
2127	11568
2127	19049976
2127	155655020
2127	155655236
2127	190815398
2127	248007834
2127	287865019
2127	770669719
2127	770677172
2127	770679092
2127	770682610
2127	770685949
2127	770782775
2127	770796548
2127	770805424
2127	771204295
2130	3620
2130	9628
2130	21022
2130	298537513
2130	345732304
2130	414930158
2130	468624277
2130	674531655
2130	770670842
2130	770672740
2130	770858176
2130	771036678
2130	771217266
2130	771220733
2131	10599
2131	10888
2131	11031
2131	11271
2131	155655113
2132	9175
2132	13198
2132	13883
2132	14399
2132	17045
2132	155655200
2132	312807549
2132	404768041
2132	414820730
2132	484814600
2133	12901
2133	12968
2133	12984
2133	13117
2133	13166
2133	13249
2133	13328
2133	13394
2133	13413
2133	13615
2133	13641
2133	13729
2133	14072
2133	14104
2133	14325
2133	14462
2133	14466
2133	14523
2133	14692
2133	14884
2133	14987
2133	15315
2133	15470
2133	15544
2133	15831
2133	15905
2133	16363
2133	16456
2133	16506
2133	16559
2133	16819
2133	16891
2133	16980
2133	17014
2133	17098
2133	17135
2133	17378
2133	17391
2133	17524
2133	17527
2133	17657
2133	17786
2133	18034
2133	19897
2133	24474
2133	19049941
2133	56788266
2133	60559271
2133	93101300
2133	155655001
2133	202623137
2133	314095341
2133	314387954
2133	326391491
2133	353662902
2133	371595249
2133	460859831
2133	546952812
2133	577164571
2133	586908241
2133	594324614
2133	678555400
2133	745781820
2133	770669381
2133	770680256
2133	770682876
2133	770685713
2133	770685807
2133	770690589
2133	770781362
2133	770783481
2133	770785486
2133	770803688
2133	770811515
2133	770817789
2133	771034093
2133	771040030
2769	7590
2769	8564
2769	10646
2769	12850
2769	770672006
2769	770673478
2769	770673924
2769	770682576
2770	10641
2770	12154
2770	12193
2770	12886
2770	17387
2770	18494
2770	21874
2770	99942906
2770	277025506
2770	312834216
2770	647674465
2770	770808473
2771	10363
2771	11770
2771	12850
2771	12851
2771	12895
2771	12937
2771	12953
2771	12972
2771	13001
2771	13171
2771	13212
2771	13267
2771	13417
2771	13508
2771	13852
2771	50374652
2771	770670652
2771	770802042
2771	770808815
2771	770813470
2771	770819676
2771	771243352
2771	771247182
2772	7590
2772	12878
2772	12889
2772	13415
2772	13547
2772	16040
2772	314387182
2772	343353088
2772	528367110
2772	702081121
2772	770670802
2772	770814817
2772	770875099
2773	11098
2773	15079
2773	19917
2774	12927
2774	19049983
2774	155655028
2774	770701788
2775	3617
2775	10818
2775	770856596
2775	771209113
3614	770856113
3615	10976
3615	11546
3615	13590
3615	16728
3615	17289
3615	17316
3615	770796572
3615	771041144
3616	1121
3616	8760
3616	9175
3616	10189
3616	10929
3616	12869
3616	12881
3616	12997
3616	13042
3616	13178
3616	13198
3616	13244
3616	13567
3616	13686
3616	13839
3616	13965
3616	13976
3616	14030
3616	14115
3616	14384
3616	14577
3616	16219
3616	16243
3616	18136
3616	18461
3616	22494
3616	24222
3616	140952467
3616	155655020
3616	155655113
3616	167956643
3616	248007821
3616	270600420
3616	287864892
3616	343353088
3616	348520342
3616	358189806
3616	770670992
3616	770672423
3616	770680780
3616	770804709
3616	771224339
3617	2775
3617	17025
3617	770671947
3618	10054
3618	10437
3618	13060
3618	13290
3618	15839
3618	16322
3618	75458665
3618	150164942
3618	287864910
3618	357425054
3618	387529107
3618	472231908
3618	512890937
3618	770671525
3619	10691
3619	15522
3619	16770
3619	770813870
3620	2130
3620	10060
3620	381413349
3620	381421015
3620	426554440
3620	528393199
3620	770670142
3620	770671490
3620	770677583
3620	770681110
3620	770682536
3620	770856706
3620	771208642
3620	771217727
3620	771253756
3621	13176
3621	13335
3621	14304
3621	15577
3621	16563
3621	16574
3621	314387196
5077	1967
5077	8569
5077	10109
5077	10829
5077	10941
5077	11448
5077	12918
5077	12983
5077	13020
5077	13344
5077	13796
5077	13850
5077	13903
5077	16825
5077	16974
5077	16978
5077	17063
5077	17097
5077	17462
5077	22494
5077	2864413
5077	75543882
5077	93101269
5077	155654993
5077	190816360
5077	190816414
5077	287865427
5077	293010173
5077	338671160
5077	406923403
5077	460328477
5077	460334389
5077	512880935
5077	742790759
5077	770671939
5077	770675807
5077	770680691
5077	770680966
5077	770681826
5077	770682020
5077	770684397
5077	770752737
5077	770771542
5077	770796572
5077	770801896
5077	770801897
5077	770802625
5077	770807431
5077	770813651
5077	771039065
5077	771041144
5077	771095631
5077	771203531
5077	771204351
5077	771211555
5077	771225336
5077	771236465
5078	7976
5078	10015
5078	10185
5078	10397
5078	11519
5078	12909
5078	13141
5078	13535
5078	13778
5078	13916
5078	14131
5078	14327
5078	14748
5078	14804
5078	15422
5078	15879
5078	16010
5078	16322
5078	16390
5078	16823
5078	17141
5078	17232
5078	19049944
5078	152552262
5078	264141101
5078	277041285
5078	371353718
5078	747267182
5078	770673690
5078	770675447
5078	770680887
5078	770781362
5078	770807411
5078	770810541
5078	770819772
5078	770856032
5078	771208334
5078	771271511
5078	771307095
5079	11920
5079	20512
5079	493111278
5080	9043
5080	9394
5080	10043
5080	10079
5080	345732304
5080	414930158
5080	770682016
5080	770729335
5080	770782178
5080	770810590
5080	770858015
5080	770858176
5080	770866920
5083	8923
5083	17029
5083	17039
5083	17467
5083	19607
5083	22533
5083	149086041
5083	155654962
5083	343036039
5083	770672572
5083	770686581
5083	770809233
5083	770856691
5083	771209003
5222	9186
5222	13300
5222	18081
5222	18203
5222	18313
5222	18513
5222	380552533
5222	408722974
5222	408724560
5222	770674433
5222	770820131
5616	9272
5616	9632
5616	10005
5616	10019
5616	10032
5616	10037
5616	10167
5616	10222
5616	10255
5616	10319
5616	10329
5616	10494
5616	10513
5616	10865
5616	12119
5616	12370
5616	12490
5616	12871
5616	13211
5616	13642
5616	14430
5616	14753
5616	15155
5616	2847427
5616	130897835
5616	144477599
5616	268342306
5616	343934933
5616	387327003
5616	387371589
5616	392799904
5616	494046103
5616	770669821
5616	770672988
5616	770672991
5616	770673032
5616	770674017
5616	770683433
5616	770683926
5616	770768653
5616	771039609
5616	771211175
5616	771218292
5616	771225176
5616	771229793
5617	13831
5617	14001
5617	14383
5617	17596
5617	75557905
5617	485364972
5617	771025840
5618	10913
5619	770819691
5619	771228967
5620	248007808
5620	770852648
5623	17631
5623	327840232
5623	405587246
5623	770673648
5625	16
5625	7583
5625	9369
5625	11533
5625	12589
5625	12856
5625	12927
5625	13136
5625	13491
5625	13739
5625	13906
5625	13957
5625	14223
5625	14840
5625	14849
5625	15264
5625	24472
5625	19050029
5625	268612456
5625	284431475
5625	287865404
5625	302681190
5625	314388060
5625	314388146
5625	358182346
5625	377510718
5625	770669783
5625	770680569
5625	770680844
5625	770797691
5625	770809925
5625	770817146
5625	771223851
6361	10365
6361	10454
6361	10462
6361	10794
6361	11169
6361	11361
6361	11605
6361	12514
6361	12774
6361	12839
6361	770866254
6361	771203481
6361	771223474
6362	13
6362	10084
6362	10367
6362	11357
6362	12876
6362	17094
6362	155655113
6362	170571851
6362	276994403
6362	358189806
6362	364555500
6362	387399996
6362	404400790
6362	770675607
6362	770685393
6362	770734596
6362	770740096
6362	770802244
6362	770803844
6362	770873459
6362	771022182
6362	771238417
6362	771242218
6362	771244758
6930	21
6930	13326
6930	13682
6930	15615
6930	15878
6930	16665
6930	17083
6930	18108
6930	130556995
6930	150164942
6930	155655054
6930	314095341
6930	364843602
6930	770674017
6930	770674406
6930	770682442
6930	770717657
6930	770728015
6930	770763755
6930	770783948
6930	770785664
6930	770874813
6930	771041142
6930	771240536
6930	771264989
6931	10528
6931	14388
6934	9044
6934	12900
6934	13106
6934	13153
6934	13198
6934	13609
6934	15466
6934	4844270
6934	453959626
6934	496049953
6934	770675479
6934	770802240
6934	770802634
6934	771251172
6935	14649
6935	17586
6936	10093
6936	10133
6936	13241
6936	13942
6936	15245
7581	14260
7581	14372
7581	14662
7581	15335
7581	17135
7581	17731
7581	24474
7581	14662876
7581	128388213
7581	586908241
7581	770680887
7581	771264989
7582	1787
7582	8917
7582	10015
7582	10037
7582	10050
7582	10075
7582	10093
7582	10106
7582	10180
7582	10185
7582	10199
7582	10203
7582	10287
7582	10314
7582	10362
7582	10435
7582	10458
7582	10777
7582	12112
7582	12631
7582	13121
7582	13545
7582	16950
7582	112770423
7582	155654949
7582	155655036
7582	155655156
7582	155655228
7582	190815398
7582	248007821
7582	270600420
7582	277848908
7582	282429293
7582	345732304
7582	353654309
7582	387364512
7582	416728970
7582	770674408
7582	770675231
7582	770678536
7582	770681509
7582	770681647
7583	5625
7583	8573
7583	8919
7583	9369
7583	12881
7583	12923
7583	12927
7583	13038
7583	13136
7583	15063
7583	24472
7583	112770550
7583	277001063
7583	287864910
7583	287865404
7583	351527960
7583	358182346
7583	769959054
7583	770673565
7583	770680569
7583	770681773
7583	770686296
7583	770790932
7583	771035581
7583	771203390
7584	10549
7584	11072
7584	14363
7584	16819
7584	17135
7584	264141101
7584	770669381
7585	10240
7585	12887
7586	10097
7586	10167
7586	12863
7586	12907
7586	12944
7586	17023
7586	50374652
7586	190816246
7586	263042951
7586	341818154
7586	770670652
7586	770682305
7587	17287
7588	9177
7588	12870
7588	770671685
7589	770674525
7590	2769
7590	2772
7590	8564
7590	12850
7590	12863
7590	12878
7590	13089
7590	13547
7590	190816246
7590	528367110
7590	651566900
7590	770875099
7590	771036405
7590	771225880
7590	771230011
7591	668
7591	1965
7591	8565
7591	9394
7591	10019
7591	10045
7591	10055
7591	10065
7591	10167
7591	10249
7591	10316
7591	10454
7591	10483
7591	10598
7591	11049
7591	11961
7591	12490
7591	12491
7591	12634
7591	12675
7591	12871
7591	12969
7591	17740
7591	22470
7591	76202668
7591	190815981
7591	450863832
7591	770669821
7591	770671948
7591	770672301
7591	770679064
7591	770679784
7591	770680446
7591	770683433
7591	770683926
7591	770767597
7591	770768851
7591	770783545
7591	770799949
7591	770805428
7591	770863878
7591	771205894
7591	771211175
7591	771221507
7591	771238285
7591	771242305
7976	5078
7976	10397
7976	13778
7976	13916
7976	14330
7976	15283
7976	16823
7976	22157
7976	264141101
7976	371353718
7976	770671663
7976	770675447
7976	770677185
7976	770859063
7976	771027996
7976	771307095
7977	10043
7977	10577
7977	10829
7977	12244
7977	12685
7977	13892
7977	13913
7977	17180
7977	133759538
7977	450789491
7977	770681832
7977	770767508
7978	11810
7979	11313
7979	12030
7979	13363
7979	265591380
7979	528392130
7979	770670802
7979	771034093
7980	11592
7980	12633
7980	12637
7980	12755
7980	14007
7980	14530
7980	16563
7980	22559
7980	155655225
7980	190815706
7980	190816360
7981	17632
8262	13997
8263	9518
8263	10022
8263	10238
8263	12753
8263	2864420
8264	10829
8264	10936
8264	11094
8264	11611
8264	12597
8264	13198
8264	140952457
8264	155655113
8264	770679952
8265	8564
8265	11523
8265	14606
8265	14903
8265	380552533
8266	9
8266	10008
8266	10009
8266	10245
8266	10268
8266	10557
8266	10688
8266	10849
8266	11292
8266	11366
8266	11470
8266	11646
